time,longitude,latitude,chla_fluorescence,raw_chla_fluorescence_frozen_test,raw_chla_fluorescence,chla_fluorescence_frozen_test
2018-04-24 16:21:11,13.946,67.9834,0.195,-1,0.65,-1
2018-04-24 16:22:11,13.9422,67.9874,0.195,-1,0.65,-1
2018-04-24 16:23:11,13.9384,67.9914,0.195,-1,0.65,-1
2018-04-24 16:24:11,13.9346,67.9953,0.195,-1,0.65,-1
2018-04-24 16:25:11,13.9307,67.9993,0.21,1,0.7,1
2018-04-29 21:05:41,13.9306,67.999,0.27,1,0.9,1
2018-04-29 21:06:41,13.9339,67.9955,0.24,1,0.8,1
2018-04-29 21:07:41,13.9373,67.9918,0.24,-1,0.8,-1
2018-04-29 21:08:41,13.9407,67.9882,0.24,-1,0.8,-1
2018-04-29 21:09:41,13.9441,67.9846,0.24,-1,0.8,-1
2018-04-29 21:10:41,13.9475,67.9811,0.24,-1,0.8,-1
2018-04-29 21:11:41,13.9509,67.9775,0.225,1,0.75,1
2018-04-29 21:12:42,13.9542,67.9739,0.24,1,0.8,1
2018-04-29 21:13:42,13.9575,67.9703,0.225,1,0.75,1
2018-04-29 21:14:42,13.9609,67.9667,0.225,-1,0.75,-1
2018-04-29 21:15:42,13.9643,67.96300000000001,0.225,-1,0.75,-1
2018-04-29 21:16:42,13.9676,67.9595,0.225,-1,0.75,-1
2018-04-29 21:17:42,13.970999999999998,67.9559,0.225,-1,0.75,-1
2018-04-29 21:18:42,13.9745,67.9523,0.24,1,0.8,1
2018-04-29 21:19:43,13.9778,67.9487,0.24,-1,0.8,-1
2018-04-29 21:20:43,13.9812,67.9451,0.225,1,0.75,1
2018-04-29 21:21:43,13.9846,67.9414,0.225,-1,0.75,-1
2018-04-29 21:22:43,13.988,67.9378,0.225,-1,0.75,-1
2018-04-29 21:23:43,13.9914,67.9343,0.24,1,0.8,1
2018-04-29 21:24:43,13.9947,67.9307,0.24,-1,0.8,-1
2018-04-29 21:25:44,13.9981,67.9271,0.96,1,3.2,1
2018-04-29 21:26:44,14.0015,67.9235,0.225,1,0.75,1
2018-04-29 21:27:44,14.005,67.9199,0.96,1,3.2,1
2018-04-29 21:28:44,14.0083,67.9164,0.24,1,0.8,1
2018-04-29 21:29:44,14.0116,67.9128,0.96,1,3.2,1
2018-04-29 21:30:44,14.015,67.9092,0.24,1,0.8,1
2018-04-29 21:31:44,14.0183,67.9056,0.24,-1,0.8,-1
2018-04-29 21:32:45,14.0217,67.9021,0.24,-1,0.8,-1
2018-04-29 21:33:45,14.025,67.8985,0.96,1,3.2,1
2018-04-29 21:34:45,14.0284,67.8949,0.24,1,0.8,1
2018-04-29 21:35:45,14.0318,67.8913,0.96,1,3.2,1
2018-04-29 21:36:45,14.0352,67.8877,0.24,1,0.8,1
2018-04-29 21:37:45,14.0386,67.8841,0.225,1,0.75,1
2018-04-29 21:38:46,14.0419,67.8805,0.24,1,0.8,1
2018-04-29 21:39:46,14.0453,67.8769,0.24,-1,0.8,-1
2018-04-29 21:40:46,14.0486,67.8733,0.24,-1,0.8,-1
2018-04-29 21:41:46,14.052,67.8697,0.96,1,3.2,1
2018-04-29 21:42:46,14.0554,67.8661,0.96,-1,3.2,-1
2018-04-29 21:43:47,14.0588,67.8624,0.24,1,0.8,1
2018-04-29 21:44:47,14.0622,67.8588,0.96,1,3.2,1
2018-04-29 21:45:47,14.0656,67.8552,0.96,-1,3.2,-1
2018-04-29 21:46:47,14.069,67.8516,0.96,-1,3.2,-1
2018-04-29 21:47:47,14.0724,67.848,0.24,1,0.8,1
2018-04-29 21:48:47,14.0758,67.8443,0.24,-1,0.8,-1
2018-04-29 21:49:47,14.0791,67.8407,0.24,-1,0.8,-1
2018-04-29 21:50:48,14.0825,67.8371,0.24,-1,0.8,-1
2018-04-29 21:51:48,14.0859,67.8335,0.24,-1,0.8,-1
2018-04-29 21:52:48,14.0893,67.8299,0.24,-1,0.8,-1
2018-04-29 21:53:48,14.0927,67.8263,0.24,-1,0.8,-1
2018-04-29 21:54:48,14.095999999999998,67.8228,0.24,-1,0.8,-1
2018-04-29 21:55:48,14.0993,67.8192,0.96,1,3.2,1
2018-04-29 21:56:48,14.1026,67.8156,0.96,-1,3.2,-1
2018-04-29 21:57:49,14.1059,67.8121,0.3,1,1.0,1
2018-04-29 21:58:49,14.1092,67.8085,0.315,1,1.05,1
2018-04-29 21:59:49,14.1125,67.8049,0.345,1,1.15,1
2018-04-29 22:00:49,14.1158,67.8013,0.36,1,1.2,1
2018-04-29 22:01:49,14.1191,67.7978,0.36,-1,1.2,-1
2018-04-29 22:02:49,14.1226,67.7942,0.375,1,1.25,1
2018-04-29 22:03:49,14.126,67.7907,0.39,1,1.3,1
2018-04-29 22:04:50,14.1293,67.7871,0.405,1,1.35,1
2018-04-29 22:05:50,14.1326,67.7835,0.45,1,1.5,1
2018-04-29 22:06:50,14.1359,67.78,0.435,1,1.45,1
2018-04-29 22:07:50,14.1393,67.7764,0.435,-1,1.45,-1
2018-04-29 22:08:50,14.1426,67.7729,0.45,1,1.5,1
2018-04-29 22:09:50,14.1458,67.7694,0.435,1,1.45,1
2018-04-29 22:10:51,14.1491,67.7658,0.45,1,1.5,1
2018-04-29 22:11:51,14.1526,67.7622,0.42,1,1.4,1
2018-04-29 22:12:51,14.1558,67.7587,0.465,1,1.55,1
2018-04-29 22:13:51,14.1591,67.7551,0.48,1,1.6,1
2018-04-29 22:14:51,14.1625,67.7517,0.51,1,1.7,1
2018-04-29 22:15:51,14.1657,67.7481,0.54,1,1.8,1
2018-04-29 22:16:51,14.169,67.7446,0.555,1,1.85,1
2018-04-29 22:17:52,14.1721,67.7411,0.585,1,1.95,1
2018-04-29 22:18:52,14.1753,67.7376,0.555,1,1.85,1
2018-04-29 22:19:52,14.1787,67.7341,0.57,1,1.9,1
2018-04-29 22:20:52,14.1818,67.7306,0.555,1,1.85,1
2018-04-29 22:21:52,14.1851,67.7271,0.555,-1,1.85,-1
2018-04-29 22:22:52,14.1884,67.7236,0.54,1,1.8,1
2018-04-29 22:23:53,14.1916,67.7201,0.585,1,1.95,1
2018-04-29 22:24:53,14.195,67.7166,0.585,-1,1.95,-1
2018-04-29 22:25:53,14.1983,67.71300000000001,0.57,1,1.9,1
2018-04-29 22:26:53,14.2017,67.7095,0.54,1,1.8,1
2018-04-29 22:27:53,14.205,67.706,0.96,1,3.2,1
2018-04-29 22:28:53,14.2082,67.7024,0.495,1,1.65,1
2018-04-29 22:29:53,14.2114,67.6989,0.96,1,3.2,1
2018-04-29 22:30:54,14.2148,67.6954,0.96,-1,3.2,-1
2018-04-29 22:31:54,14.218,67.6918,0.51,1,1.7,1
2018-04-29 22:32:54,14.2212,67.6883,0.48,1,1.6,1
2018-04-29 22:33:54,14.2244,67.6848,0.495,1,1.65,1
2018-04-29 22:34:54,14.2277,67.6813,0.51,1,1.7,1
2018-04-29 22:35:54,14.231,67.6778,0.51,-1,1.7,-1
2018-04-29 22:36:54,14.2343,67.6743,0.495,1,1.65,1
2018-04-29 22:37:55,14.2376,67.6708,0.465,1,1.55,1
2018-04-29 22:38:55,14.241,67.6672,0.405,1,1.35,1
2018-04-29 22:39:55,14.2442,67.6637,0.42,1,1.4,1
2018-04-29 22:40:55,14.2475,67.6601,0.405,1,1.35,1
2018-04-29 22:41:55,14.2508,67.6566,0.42,1,1.4,1
2018-04-29 22:42:55,14.2541,67.6531,0.42,-1,1.4,-1
2018-04-29 22:43:55,14.2573,67.6496,0.42,-1,1.4,-1
2018-04-29 22:44:56,14.2606,67.646,0.42,-1,1.4,-1
2018-04-29 22:45:56,14.2639,67.6425,0.42,-1,1.4,-1
2018-04-29 22:46:56,14.2672,67.6389,0.435,1,1.45,1
2018-04-29 22:47:56,14.2705,67.6354,0.45,1,1.5,1
2018-04-29 22:48:56,14.2739,67.6318,0.45,-1,1.5,-1
2018-04-29 22:49:56,14.277000000000001,67.6283,0.465,1,1.55,1
2018-04-29 22:50:56,14.2803,67.6247,0.45,1,1.5,1
2018-04-29 22:51:57,14.2836,67.6212,0.48,1,1.6,1
2018-04-29 22:52:57,14.2869,67.6176,0.435,1,1.45,1
2018-04-29 22:53:57,14.2903,67.61399999999999,0.465,1,1.55,1
2018-04-29 22:54:57,14.2935,67.6104,0.42,1,1.4,1
2018-04-29 22:55:57,14.2968,67.6069,0.42,-1,1.4,-1
2018-04-29 22:56:57,14.3002,67.6033,0.405,1,1.35,1
2018-05-05 14:41:10,14.2999,67.6013,0.615,1,2.05,1
2018-05-05 14:42:10,14.2968,67.605,0.675,1,2.25,1
2018-05-05 14:43:10,14.2938,67.6087,0.66,1,2.2,1
2018-05-05 14:44:11,14.2906,67.6124,0.705,1,2.35,1
2018-05-05 14:45:11,14.2875,67.6161,0.675,1,2.25,1
2018-05-05 14:46:11,14.2843,67.6198,0.72,1,2.4,1
2018-05-05 14:47:11,14.2812,67.6235,0.705,1,2.35,1
2018-05-05 14:48:11,14.277999999999999,67.6272,0.675,1,2.25,1
2018-05-05 14:49:11,14.2747,67.6309,0.66,1,2.2,1
2018-05-05 14:50:11,14.2716,67.6345,0.645,1,2.15,1
2018-05-05 14:51:12,14.2683,67.6382,0.675,1,2.25,1
2018-05-05 14:52:12,14.2651,67.642,0.66,1,2.2,1
2018-05-05 14:53:12,14.2617,67.6457,0.675,1,2.25,1
2018-05-05 14:54:12,14.2586,67.6494,0.69,1,2.3,1
2018-05-05 14:55:12,14.2556,67.653,0.705,1,2.35,1
2018-05-05 14:56:13,14.2525,67.6567,0.72,1,2.4,1
2018-05-05 14:57:13,14.2493,67.6604,0.735,1,2.45,1
2018-05-05 14:58:13,14.2461,67.6641,0.75,1,2.5,1
2018-05-05 14:59:13,14.2428,67.6677,0.795,1,2.65,1
2018-05-05 15:00:13,14.2398,67.6714,0.81,1,2.7,1
2018-05-05 15:01:13,14.2366,67.6751,0.81,-1,2.7,-1
2018-05-05 15:02:14,14.2332,67.6787,0.795,1,2.65,1
2018-05-05 15:03:14,14.2299,67.6824,0.78,1,2.6,1
2018-05-05 15:04:14,14.2264,67.6861,0.78,-1,2.6,-1
2018-05-05 15:05:14,14.2229,67.6897,0.765,1,2.55,1
2018-05-05 15:06:14,14.2194,67.6934,0.75,1,2.5,1
2018-05-05 15:07:14,14.2159,67.697,0.765,1,2.55,1
2018-05-05 15:08:15,14.2126,67.7008,0.765,-1,2.55,-1
2018-05-05 15:09:15,14.2092,67.7045,0.75,1,2.5,1
2018-05-05 15:10:15,14.2057,67.7082,0.765,1,2.55,1
2018-05-05 15:11:15,14.2023,67.7119,0.75,1,2.5,1
2018-05-05 15:12:15,14.1988,67.7155,0.765,1,2.55,1
2018-05-05 15:13:16,14.1951,67.7191,0.75,1,2.5,1
2018-05-05 15:14:16,14.1915,67.7228,0.765,1,2.55,1
2018-05-05 15:15:16,14.1881,67.7265,0.75,1,2.5,1
2018-05-05 15:16:16,14.1849,67.7302,0.72,1,2.4,1
2018-05-05 15:17:16,14.1815,67.7339,0.72,-1,2.4,-1
2018-05-05 15:18:16,14.1782,67.7376,0.705,1,2.35,1
2018-05-05 15:19:16,14.1748,67.7413,0.735,1,2.45,1
2018-05-05 15:20:17,14.1713,67.745,0.735,-1,2.45,-1
2018-05-05 15:21:17,14.1677,67.7486,0.675,1,2.25,1
2018-05-05 15:22:17,14.1642,67.7523,0.675,-1,2.25,-1
2018-05-05 15:23:17,14.1608,67.7559,0.63,1,2.1,1
2018-05-05 15:24:17,14.1572,67.7595,0.63,-1,2.1,-1
2018-05-05 15:25:17,14.1539,67.7633,0.615,1,2.05,1
2018-05-05 15:26:17,14.1506,67.767,0.6,1,2.0,1
2018-05-05 15:27:18,14.1473,67.7707,0.54,1,1.8,1
2018-05-05 15:28:18,14.1437,67.7743,0.51,1,1.7,1
2018-05-05 15:29:18,14.1403,67.778,0.48,1,1.6,1
2018-05-05 15:30:18,14.1369,67.7816,0.495,1,1.65,1
2018-05-05 15:31:18,14.1335,67.7853,0.465,1,1.55,1
2018-05-05 15:32:18,14.13,67.789,0.435,1,1.45,1
2018-05-05 15:33:19,14.1266,67.7927,0.45,1,1.5,1
2018-05-05 15:34:19,14.123,67.7964,0.48,1,1.6,1
2018-05-05 15:35:19,14.1196,67.8001,0.48,-1,1.6,-1
2018-05-05 15:36:19,14.1161,67.8038,0.465,1,1.55,1
2018-05-05 15:37:19,14.1126,67.8074,0.48,1,1.6,1
2018-05-05 15:38:19,14.1093,67.811,0.51,1,1.7,1
2018-05-05 15:39:20,14.1059,67.8147,0.57,1,1.9,1
2018-05-05 15:40:20,14.1024,67.8184,0.69,1,2.3,1
2018-05-05 15:41:20,14.0991,67.822,0.795,1,2.65,1
2018-05-05 15:42:20,14.0956,67.8257,0.84,1,2.8,1
2018-05-05 15:43:20,14.0924,67.8294,0.825,1,2.75,1
2018-05-05 15:44:20,14.0888,67.8331,0.81,1,2.7,1
2018-05-05 15:45:20,14.0853,67.8368,0.81,-1,2.7,-1
2018-05-05 15:46:21,14.0817,67.8405,0.81,-1,2.7,-1
2018-05-05 15:47:21,14.0783,67.8442,0.765,1,2.55,1
2018-05-05 15:48:21,14.0749,67.8479,0.765,-1,2.55,-1
2018-05-05 15:49:21,14.0713,67.8516,0.795,1,2.65,1
2018-05-05 15:50:21,14.068,67.8552,0.765,1,2.55,1
2018-05-05 15:51:21,14.0645,67.8589,0.795,1,2.65,1
2018-05-05 15:52:21,14.0611,67.8625,0.75,1,2.5,1
2018-05-05 15:53:21,14.0576,67.8662,0.735,1,2.45,1
2018-05-05 15:54:22,14.0542,67.87,0.735,-1,2.45,-1
2018-05-05 15:55:22,14.0506,67.8736,0.675,1,2.25,1
2018-05-05 15:56:22,14.0471,67.8773,0.6,1,2.0,1
2018-05-05 15:57:22,14.0436,67.881,0.54,1,1.8,1
2018-05-05 15:58:22,14.0401,67.8846,0.51,1,1.7,1
2018-05-05 15:59:22,14.0366,67.8883,0.48,1,1.6,1
2018-05-05 16:00:22,14.0333,67.892,0.48,-1,1.6,-1
2018-05-05 16:01:23,14.0299,67.8956,0.465,1,1.55,1
2018-05-05 16:02:23,14.0262,67.8993,0.465,-1,1.55,-1
2018-05-05 16:03:23,14.0227,67.9029,0.45,1,1.5,1
2018-05-05 16:04:23,14.0191,67.9065,0.42,1,1.4,1
2018-05-05 16:05:23,14.0158,67.9102,0.405,1,1.35,1
2018-05-05 16:06:23,14.0123,67.9138,0.39,1,1.3,1
2018-05-05 16:07:24,14.0091,67.9174,0.375,1,1.25,1
2018-05-05 16:08:24,14.0056,67.9211,0.39,1,1.3,1
2018-05-05 16:09:24,14.0021,67.9247,0.375,1,1.25,1
2018-05-05 16:10:24,13.9985,67.9283,0.36,1,1.2,1
2018-05-05 16:11:24,13.9952,67.9319,0.315,1,1.05,1
2018-05-05 16:12:24,13.9918,67.9355,0.3,1,1.0,1
2018-05-05 16:13:24,13.9884,67.9391,0.96,1,3.2,1
2018-05-05 16:14:25,13.9849,67.9427,0.27,1,0.9,1
2018-05-05 16:15:25,13.9815,67.9463,0.3,1,1.0,1
2018-05-05 16:16:25,13.9781,67.9499,0.315,1,1.05,1
2018-05-05 16:17:25,13.9746,67.9536,0.33,1,1.1,1
2018-05-05 16:18:25,13.9711,67.9571,0.33,-1,1.1,-1
2018-05-05 16:19:25,13.9676,67.9607,0.315,1,1.05,1
2018-05-05 16:20:25,13.9641,67.9643,0.315,-1,1.05,-1
2018-05-05 16:21:26,13.9607,67.9679,0.3,1,1.0,1
2018-05-05 16:22:26,13.9574,67.9715,0.315,1,1.05,1
2018-05-05 16:23:26,13.954,67.9751,0.3,1,1.0,1
2018-05-05 16:24:26,13.9503,67.9786,0.3,-1,1.0,-1
2018-05-05 16:25:26,13.947000000000001,67.9822,0.3,-1,1.0,-1
2018-05-05 16:26:26,13.9436,67.9858,0.3,-1,1.0,-1
2018-05-05 16:27:26,13.9402,67.9894,0.315,1,1.05,1
2018-05-05 16:28:27,13.9368,67.9931,0.315,-1,1.05,-1
2018-05-05 16:29:27,13.9334,67.9967,0.3,1,1.0,1
2018-05-10 21:15:34,13.9321,67.9974,0.24,-1,0.8,-1
2018-05-10 21:16:34,13.9354,67.9939,0.24,-1,0.8,-1
2018-05-10 21:17:34,13.9387,67.9903,0.225,1,0.75,1
2018-05-10 21:18:34,13.9421,67.9868,0.24,1,0.8,1
2018-05-10 21:19:34,13.9454,67.9832,0.225,1,0.75,1
2018-05-10 21:20:34,13.9488,67.9796,0.24,1,0.8,1
2018-05-10 21:21:35,13.9522,67.976,0.24,-1,0.8,-1
2018-05-10 21:22:35,13.9555,67.9725,0.24,-1,0.8,-1
2018-05-10 21:23:35,13.9588,67.9689,0.24,-1,0.8,-1
2018-05-10 21:24:35,13.9622,67.9654,0.24,-1,0.8,-1
2018-05-10 21:25:35,13.9655,67.9619,0.24,-1,0.8,-1
2018-05-10 21:26:35,13.9688,67.9584,0.96,1,3.2,1
2018-05-10 21:27:36,13.9721,67.9548,0.96,-1,3.2,-1
2018-05-10 21:28:36,13.9755,67.9513,0.96,-1,3.2,-1
2018-05-10 21:29:36,13.9788,67.9477,0.96,-1,3.2,-1
2018-05-10 21:30:36,13.9821,67.9442,0.24,1,0.8,1
2018-05-10 21:31:36,13.9854,67.9407,0.96,1,3.2,1
2018-05-10 21:32:36,13.9887,67.9371,0.96,-1,3.2,-1
2018-05-10 21:33:36,13.9921,67.9336,0.96,-1,3.2,-1
2018-05-10 21:34:36,13.9954,67.9301,0.24,1,0.8,1
2018-05-10 21:35:37,13.9988,67.9265,0.24,-1,0.8,-1
2018-05-10 21:36:37,14.0021,67.9229,0.96,1,3.2,1
2018-05-10 21:37:37,14.0054,67.9194,0.24,1,0.8,1
2018-05-10 21:38:37,14.0087,67.9159,0.96,1,3.2,1
2018-05-10 21:39:37,14.012,67.9124,0.96,-1,3.2,-1
2018-05-10 21:40:37,14.0153,67.9088,0.48,1,1.6,1
2018-05-10 21:41:38,14.0187,67.9052,0.96,1,3.2,1
2018-05-10 21:42:38,14.0221,67.9016,0.27,1,0.9,1
2018-05-10 21:43:38,14.0254,67.8981,0.96,1,3.2,1
2018-05-10 21:44:38,14.0287,67.8946,0.96,-1,3.2,-1
2018-05-10 21:45:38,14.032,67.8911,0.96,-1,3.2,-1
2018-05-10 21:46:38,14.0353,67.8876,0.96,-1,3.2,-1
2018-05-10 21:47:38,14.0385,67.8841,0.24,1,0.8,1
2018-05-10 21:48:38,14.0419,67.8805,0.24,-1,0.8,-1
2018-05-10 21:49:39,14.0453,67.8769,0.24,-1,0.8,-1
2018-05-10 21:50:39,14.0486,67.8733,0.24,-1,0.8,-1
2018-05-10 21:51:39,14.0519,67.8698,0.24,-1,0.8,-1
2018-05-10 21:52:39,14.0553,67.8663,0.225,1,0.75,1
2018-05-10 21:53:39,14.0586,67.8627,0.225,-1,0.75,-1
2018-05-10 21:54:39,14.0619,67.8592,0.24,1,0.8,1
2018-05-10 21:55:39,14.0652,67.8556,0.96,1,3.2,1
2018-05-10 21:56:40,14.0685,67.8521,0.24,1,0.8,1
2018-05-10 21:57:40,14.072000000000001,67.8485,0.24,-1,0.8,-1
2018-05-10 21:58:40,14.0753,67.845,0.24,-1,0.8,-1
2018-05-10 21:59:40,14.0786,67.8414,0.24,-1,0.8,-1
2018-05-10 22:00:40,14.0819,67.8379,0.27,1,0.9,1
2018-05-10 22:01:40,14.0851,67.8344,0.27,-1,0.9,-1
2018-05-10 22:02:41,14.0884,67.8308,0.96,1,3.2,1
2018-05-10 22:03:41,14.0917,67.8273,0.96,-1,3.2,-1
2018-05-10 22:04:41,14.0949,67.8238,0.96,-1,3.2,-1
2018-05-10 22:05:41,14.0983,67.8202,0.27,1,0.9,1
2018-05-10 22:06:41,14.1015,67.8167,0.27,-1,0.9,-1
2018-05-10 22:07:41,14.1049,67.8131,0.27,-1,0.9,-1
2018-05-10 22:08:41,14.1082,67.8096,0.27,-1,0.9,-1
2018-05-10 22:09:42,14.1116,67.806,0.27,-1,0.9,-1
2018-05-10 22:10:42,14.115,67.8024,0.3,1,1.0,1
2018-05-10 22:11:42,14.1183,67.7989,0.315,1,1.05,1
2018-05-10 22:12:42,14.1217,67.7953,0.345,1,1.15,1
2018-05-10 22:13:42,14.1251,67.7917,0.36,1,1.2,1
2018-05-10 22:14:42,14.1284,67.7881,0.36,-1,1.2,-1
2018-05-10 22:15:42,14.1317,67.7845,0.345,1,1.15,1
2018-05-10 22:16:43,14.1352,67.7808,0.345,-1,1.15,-1
2018-05-10 22:17:43,14.1386,67.7772,0.375,1,1.25,1
2018-05-10 22:18:43,14.1419,67.7736,0.435,1,1.45,1
2018-05-10 22:19:43,14.1451,67.77,0.435,-1,1.45,-1
2018-05-10 22:20:43,14.1485,67.7665,0.435,-1,1.45,-1
2018-05-10 22:21:43,14.1518,67.7629,0.435,-1,1.45,-1
2018-05-10 22:22:44,14.1551,67.7593,0.435,-1,1.45,-1
2018-05-10 22:23:44,14.1584,67.7558,0.45,1,1.5,1
2018-05-10 22:24:44,14.1617,67.7522,0.465,1,1.55,1
2018-05-10 22:25:44,14.1651,67.7487,0.48,1,1.6,1
2018-05-10 22:26:44,14.1684,67.7452,0.51,1,1.7,1
2018-05-10 22:27:44,14.1717,67.7417,0.495,1,1.65,1
2018-05-10 22:28:44,14.175,67.7382,0.465,1,1.55,1
2018-05-10 22:29:45,14.1782,67.7346,0.42,1,1.4,1
2018-05-10 22:30:45,14.1814,67.73100000000001,0.39,1,1.3,1
2018-05-10 22:31:45,14.1847,67.7275,0.42,1,1.4,1
2018-05-10 22:32:45,14.1879,67.72399999999999,0.45,1,1.5,1
2018-05-10 22:33:45,14.1913,67.7205,0.465,1,1.55,1
2018-05-10 22:34:45,14.1946,67.717,0.495,1,1.65,1
2018-05-10 22:35:45,14.1979,67.7135,0.555,1,1.85,1
2018-05-10 22:36:46,14.2012,67.7099,0.585,1,1.95,1
2018-05-10 22:37:46,14.2045,67.7063,0.6,1,2.0,1
2018-05-10 22:38:46,14.2078,67.7029,0.645,1,2.15,1
2018-05-10 22:39:46,14.210999999999999,67.6993,0.645,-1,2.15,-1
2018-05-10 22:40:46,14.2143,67.6959,0.645,-1,2.15,-1
2018-05-10 22:41:46,14.2175,67.6924,0.6,1,2.0,1
2018-05-10 22:42:46,14.2207,67.6889,0.585,1,1.95,1
2018-05-10 22:43:47,14.224,67.6854,0.57,1,1.9,1
2018-05-10 22:44:47,14.2273,67.6819,0.555,1,1.85,1
2018-05-10 22:45:47,14.2305,67.6784,0.54,1,1.8,1
2018-05-10 22:46:47,14.2337,67.6749,0.54,-1,1.8,-1
2018-05-10 22:47:47,14.2369,67.6714,0.54,-1,1.8,-1
2018-05-10 22:48:47,14.2402,67.6679,0.585,1,1.95,1
2018-05-10 22:49:47,14.2435,67.6644,0.6,1,2.0,1
2018-05-10 22:50:48,14.2467,67.6609,0.585,1,1.95,1
2018-05-10 22:51:48,14.2501,67.6574,0.57,1,1.9,1
2018-05-10 22:52:48,14.2533,67.6539,0.585,1,1.95,1
2018-05-10 22:53:48,14.2564,67.6504,0.57,1,1.9,1
2018-05-10 22:54:48,14.2598,67.6469,0.57,-1,1.9,-1
2018-05-10 22:55:48,14.263,67.6434,0.615,1,2.05,1
2018-05-10 22:56:49,14.2664,67.6399,0.645,1,2.15,1
2018-05-10 22:57:49,14.2696,67.6364,0.675,1,2.25,1
2018-05-10 22:58:49,14.2729,67.6328,0.69,1,2.3,1
2018-05-10 22:59:49,14.2761,67.6293,0.69,-1,2.3,-1
2018-05-10 23:00:49,14.2794,67.6258,0.75,1,2.5,1
2018-05-10 23:01:49,14.2826,67.6222,0.765,1,2.55,1
2018-05-10 23:02:49,14.2859,67.6187,0.795,1,2.65,1
2018-05-10 23:03:50,14.2892,67.6151,0.765,1,2.55,1
2018-05-10 23:04:50,14.2924,67.6116,0.78,1,2.6,1
2018-05-10 23:05:50,14.2957,67.6081,0.78,-1,2.6,-1
2018-05-10 23:06:50,14.2991,67.6046,0.795,1,2.65,1
2018-05-10 23:07:50,14.3023,67.6011,0.81,1,2.7,1
2018-05-16 14:45:37,14.2989,67.6027,0.57,1,1.9,1
2018-05-16 14:46:37,14.2958,67.6064,0.585,1,1.95,1
2018-05-16 14:47:37,14.2927,67.61,0.615,1,2.05,1
2018-05-16 14:48:37,14.2896,67.6137,0.585,1,1.95,1
2018-05-16 14:49:37,14.2864,67.6173,0.585,-1,1.95,-1
2018-05-16 14:50:37,14.2833,67.62100000000001,0.57,1,1.9,1
2018-05-16 14:51:38,14.2801,67.6247,0.54,1,1.8,1
2018-05-16 14:52:38,14.2769,67.6284,0.96,1,3.2,1
2018-05-16 14:53:38,14.2738,67.632,0.96,-1,3.2,-1
2018-05-16 14:54:38,14.2708,67.6357,0.96,-1,3.2,-1
2018-05-16 14:55:38,14.2674,67.6392,0.495,1,1.65,1
2018-05-16 14:56:38,14.2642,67.6429,0.495,-1,1.65,-1
2018-05-16 14:57:38,14.2611,67.6466,0.48,1,1.6,1
2018-05-16 14:58:39,14.2581,67.6503,0.495,1,1.65,1
2018-05-16 14:59:39,14.2548,67.6539,0.51,1,1.7,1
2018-05-16 15:00:39,14.2517,67.6576,0.495,1,1.65,1
2018-05-16 15:01:39,14.2485,67.6612,0.48,1,1.6,1
2018-05-16 15:02:39,14.2455,67.6648,0.48,-1,1.6,-1
2018-05-16 15:03:39,14.2423,67.6685,0.465,1,1.55,1
2018-05-16 15:04:40,14.2391,67.6722,0.465,-1,1.55,-1
2018-05-16 15:05:40,14.2359,67.6758,0.48,1,1.6,1
2018-05-16 15:06:40,14.2326,67.6794,0.495,1,1.65,1
2018-05-16 15:07:40,14.2291,67.683,0.51,1,1.7,1
2018-05-16 15:08:40,14.2258,67.6866,0.96,1,3.2,1
2018-05-16 15:09:40,14.2225,67.6901,0.96,-1,3.2,-1
2018-05-16 15:10:40,14.2191,67.6937,0.54,1,1.8,1
2018-05-16 15:11:41,14.2158,67.6973,0.54,-1,1.8,-1
2018-05-16 15:12:41,14.2126,67.7009,0.585,1,1.95,1
2018-05-16 15:13:41,14.2091,67.7045,0.615,1,2.05,1
2018-05-16 15:14:41,14.2058,67.7081,0.66,1,2.2,1
2018-05-16 15:15:41,14.2023,67.7117,0.675,1,2.25,1
2018-05-16 15:16:41,14.1991,67.7153,0.645,1,2.15,1
2018-05-16 15:17:41,14.1957,67.7189,0.63,1,2.1,1
2018-05-16 15:18:42,14.1922,67.7225,0.63,-1,2.1,-1
2018-05-16 15:19:42,14.1889,67.7261,0.6,1,2.0,1
2018-05-16 15:20:42,14.1857,67.7297,0.57,1,1.9,1
2018-05-16 15:21:42,14.1823,67.7332,0.54,1,1.8,1
2018-05-16 15:22:42,14.1789,67.7368,0.96,1,3.2,1
2018-05-16 15:23:42,14.1756,67.7404,0.54,1,1.8,1
2018-05-16 15:24:43,14.1723,67.744,0.57,1,1.9,1
2018-05-16 15:25:43,14.1688,67.7476,0.6,1,2.0,1
2018-05-16 15:26:43,14.1655,67.7511,0.615,1,2.05,1
2018-05-16 15:27:43,14.1622,67.7547,0.615,-1,2.05,-1
2018-05-16 15:28:43,14.159,67.7582,0.645,1,2.15,1
2018-05-16 15:29:43,14.1555,67.7617,0.645,-1,2.15,-1
2018-05-16 15:30:44,14.1522,67.7653,0.645,-1,2.15,-1
2018-05-16 15:31:44,14.1489,67.7688,0.645,-1,2.15,-1
2018-05-16 15:32:44,14.1455,67.7724,0.615,1,2.05,1
2018-05-16 15:33:44,14.1422,67.77600000000001,0.57,1,1.9,1
2018-05-16 15:34:44,14.1389,67.7796,0.555,1,1.85,1
2018-05-16 15:35:44,14.1357,67.7831,0.555,-1,1.85,-1
2018-05-16 15:36:45,14.1323,67.7868,0.555,-1,1.85,-1
