time,longitude,latitude,oxygen_temperature_frozen_test,pco2_water_temperature_global_range_test,pco2_temperature,pco2_temperature,pco2_air_temperature,air_temperature,inlet_temperature_frozen_test,pco2_temperature_global_range_test,pco2_water_temperature,rtqc_temperature_difference_test,pco2_water_temperature_frozen_test,pco2_temperature_frozen_test,ctd_temperature_frozen_test,pco2_air_temperature,pco2_water_temperature_frozen_test,pco2_water_temperature,pco2_temperature_frozen_test,pco2_air_temperature_global_range_test,pco2_air_temperature_global_range_test,oxygen_temperature,inlet_temperature,inlet_temperature_global_range_test,water_temperature,ctd_temperature_global_range_test,pco2_water_temperature_global_range_test,pco2_air_temperature_frozen_test,ctd_temperature,pco2_air_temperature_frozen_test,pco2_temperature_global_range_test,temperature,oxygen_temperature_global_range_test
2018-04-01 04:21:48,10.4067,63.442,1.0,1,5.27851649357095,4.84729658027341,13.4351919738713,12.9,1.0,1,10.3540594776543,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.926934072801124,5.0237576550539,1,10.7181818181818,1,1,-1,5.652220473363535,-1.0,1,4.98321818181818,1
2018-04-01 14:22:15,10.0023,64.0862,1.0,1,5.27851649357095,4.83957360999363,13.2426261230599,12.9,1.0,1,10.2037756052746,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.740388731839724,4.73570013220258,1,10.7181818181818,1,1,-1,5.43429114805282,-1.0,1,4.98321818181818,1
2018-04-02 00:22:42,12.3127,65.755,1.0,1,5.27851649357095,4.50766203527785,13.1529405828006,12.9,1.0,1,10.31890535289335,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.520877119667165,4.449659088798494,1,10.7181818181818,1,1,-1,5.2033805742835355,-1.0,1,4.98321818181818,1
2018-04-02 10:23:02,13.9786,67.1068,1.0,1,5.27851649357095,3.6334387581919705,12.481663456831349,12.9,1.0,1,9.346268510087409,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.831234991752655,3.6683018463820347,1,10.7181818181818,1,1,-1,4.483162699630465,-1.0,1,4.98321818181818,1
2018-04-02 20:23:34,14.5668,68.2305,1.0,1,5.27851649357095,2.8167817160109854,11.43946314762395,12.9,1.0,1,7.911827765942805,1,-1.0,0.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,4.037043509627345,2.853713735758,1,10.7181818181818,1,1,-1,3.677715769441265,-1.0,1,4.98321818181818,1
2018-04-03 06:24:04,16.5492,68.7992,1.0,1,5.27851649357095,2.688958381980115,10.266359601593114,12.9,1.0,1,6.191688364507755,1,-1.0,1.0,1.0,12.8422882672947,1.0,10.4546425796424,1,1,1,3.879844198464795,2.690009647902995,1,10.7181818181818,1,1,-1,3.4998028368005354,-1.0,1,4.98321818181818,1
2018-04-03 16:24:34,18.9628,69.6484,1.0,1,5.27851649357095,2.904620892911815,9.45952782795074,12.9,1.0,1,4.8241312503394145,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,4.033626386974705,2.9041055058515752,1,10.7181818181818,1,1,-1,3.670425487631105,-1.0,1,4.98321818181818,1
2018-04-04 02:25:02,22.4052,70.3873,1.0,1,5.27851649357095,2.99495959295075,9.6313597463913,12.9,1.0,1,4.68195580298195,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.0589351958035245,3.0059058937119447,1,10.7181818181818,1,1,-1,3.7309116646073948,-1.0,1,4.98321818181818,1
2018-04-04 12:25:32,25.9686,70.9809,1.0,1,5.27851649357095,2.81443106113183,9.39577734869229,12.9,1.0,1,4.50246847334963,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,3.9202039810723104,2.91013381173986,1,10.7181818181818,1,1,-1,3.61229164678738,-1.0,1,4.98321818181818,1
2018-04-04 22:26:03,29.1924,70.8701,1.0,1,5.27851649357095,2.5132864236567247,8.987887232875774,12.9,1.0,1,4.142569344811915,1,-1.0,0.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,3.6658242778892953,2.59704096553601,1,10.7181818181818,1,1,-1,3.346939410744055,-1.0,1,4.98321818181818,1
2018-04-05 08:26:33,30.0868,69.7732,1.0,1,5.27851649357095,2.59972827594952,9.11043381954545,12.9,1.0,1,4.22461991187578,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,3.706601888767625,2.599963939684165,1,10.7181818181818,1,1,-1,3.3674503233326654,-1.0,1,4.98321818181818,1
2018-04-05 18:26:40,29.7272,70.6301,1.0,1,5.27851649357095,3.3355658966270747,9.19253134276439,12.9,1.0,1,4.832840123044891,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.005608339314625,2.99841716603515,1,10.7181818181818,1,1,-1,3.701752076760865,-1.0,1,4.98321818181818,1
2018-04-06 04:27:37,25.7121,70.936,1.0,1,5.27851649357095,3.73939435899202,9.2,12.9,1.0,1,5.13153846155458,1,-1.0,-1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.0837530392409604,3.030313907465535,1,10.7181818181818,1,1,-1,3.772114962922525,-1.0,1,4.98321818181818,1
2018-04-06 14:28:04,22.3124,70.2824,1.0,1,5.27851649357095,3.241107594787195,9.241221122110396,12.9,1.0,1,4.793585512404025,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.031526351924835,2.926879871551595,1,10.7181818181818,1,1,-1,3.704439449228825,-1.0,1,4.98321818181818,1
2018-04-07 00:28:32,18.5759,69.5392,1.0,1,5.27851649357095,2.980693126557575,9.643505159670546,12.9,1.0,1,4.73822942716871,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,4.168749065110266,3.037582025652675,1,10.7181818181818,1,1,-1,3.839221028902945,0.0,1,4.98321818181818,1
2018-04-07 10:29:00,15.4208,68.6985,1.0,1,5.27851649357095,3.34763732944804,10.0874688860461,12.9,1.0,1,5.184888903116115,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,4.51515266851948,3.3958152762730247,1,10.7181818181818,1,1,-1,4.186817155777475,0.0,1,4.98321818181818,1
2018-04-07 20:29:29,13.8356,68.1187,1.0,1,5.27851649357095,4.292272552962685,10.638373254288,12.9,1.0,1,6.1627003952576995,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.15580998108172,4.117570415695415,1,10.7181818181818,1,1,-1,4.856192810209115,-1.0,1,4.98321818181818,1
2018-04-08 06:29:57,13.1684,66.7065,0.0,1,5.27851649357095,5.10783586956207,11.1063768116041,12.9,1.0,1,6.97644927536712,1,-1.0,-1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.66593434343434,4.66167929292929,1,10.7181818181818,1,1,-1,5.38827525252525,-1.0,1,4.98321818181818,1
2018-04-08 16:30:25,11.8937,65.2163,-1.0,1,5.27851649357095,5.10783586956207,11.1063768116041,12.9,1.0,1,6.97644927536712,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.66593434343434,4.66167929292929,1,10.7181818181818,1,1,-1,5.38827525252525,-1.0,1,4.98321818181818,1
2018-04-09 02:30:52,9.7152,63.6534,-1.0,1,5.27851649357095,4.90293421473471,11.31162522497415,12.9,1.0,1,6.8240089514032,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.74081030897207,4.679682783719549,1,10.7181818181818,1,1,-1,5.438510175282235,-1.0,1,4.98321818181818,1
2018-04-09 12:31:20,8.3439,63.351,0.0,1,5.27851649357095,4.45724516711651,11.52088505933555,12.9,1.0,1,6.509293630495955,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,5.60228413104372,4.45702636706857,1,10.7181818181818,1,1,-1,5.259512300572405,0.0,1,4.98321818181818,1
2018-04-09 22:31:48,6.153,62.4757,1.0,1,5.27851649357095,4.21645777432567,11.5248964803269,12.9,1.0,1,6.34701863355263,1,-1.0,0.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,5.38888198757764,4.21636645962733,1,10.7181818181818,1,1,-1,5.03027950310559,0.0,1,4.98321818181818,1
2018-04-10 08:32:17,4.7434,61.1287,1.0,1,5.27851649357095,4.21645777432567,11.5248964803269,12.9,1.0,1,6.34701863355263,1,-1.0,-1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.817446312937754,4.735526314920049,1,10.7181818181818,1,1,-1,5.489403049425135,-1.0,1,4.98321818181818,1
2018-04-10 18:32:45,5.3106,60.3926,1.0,1,5.27851649357095,4.397509004678245,11.5929236675144,12.9,1.0,1,6.88451180965475,1,-1.0,0.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,5.91981087470449,4.915851632114935,1,10.7181818181818,1,1,-1,5.630798554282595,-1.0,1,4.98321818181818,1
2018-04-11 04:33:13,5.2551,61.8294,1.0,1,5.27851649357095,4.7789168024433355,12.098936497910351,12.9,1.0,1,7.558234852977446,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,5.834797833547835,4.78443904893905,1,10.7181818181818,1,1,-1,5.539375024750026,-1.0,1,4.98321818181818,1
2018-04-11 14:33:40,6.6766,62.653,1.0,1,5.27851649357095,4.97927336985585,12.5369221411188,12.9,1.0,1,7.69446472019802,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,6.07598455598456,4.991861003861,1,10.7181818181818,1,1,-1,5.76567953667954,-1.0,1,4.98321818181818,1
2018-04-12 00:34:10,9.0986,63.501,0.0,1,5.27851649357095,4.97927336985585,12.5369221411188,12.9,1.0,1,7.69446472019802,0,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,6.07598455598456,4.991861003861,1,10.7181818181818,1,1,-1,5.76567953667954,-1.0,1,4.98321818181818,1
2018-04-12 10:34:40,10.1553,63.4696,-1.0,1,5.27851649357095,4.97927336985585,12.5369221411188,12.9,1.0,1,7.69446472019802,0,-1.0,0.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,6.07598455598456,4.991861003861,1,10.7181818181818,1,1,-1,5.76567953667954,-1.0,1,4.98321818181818,1
2018-04-12 20:35:13,11.7558,65.0667,-1.0,1,5.27851649357095,4.97927336985585,12.5369221411188,12.9,1.0,1,7.69446472019802,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,6.07598455598456,4.991861003861,1,10.7181818181818,1,1,-1,5.76567953667954,-1.0,1,4.98321818181818,1
2018-04-13 06:35:33,13.3275,66.7881,-1.0,1,5.27851649357095,4.97927336985585,12.5369221411188,12.9,1.0,1,7.69446472019802,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,6.07598455598456,4.991861003861,1,10.7181818181818,1,1,-1,5.76567953667954,-1.0,1,4.98321818181818,1
2018-04-13 16:36:02,13.8705,68.0623,-1.0,1,5.27851649357095,4.97927336985585,12.5369221411188,12.9,1.0,1,7.69446472019802,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,6.07598455598456,4.991861003861,1,10.7181818181818,1,1,-1,5.76567953667954,-1.0,1,4.98321818181818,1
2018-04-14 02:36:31,15.6413,68.9677,-1.0,1,5.27851649357095,4.363795319191335,11.7835768113079,12.9,1.0,1,6.540843471223945,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.543369636482845,4.365331445326725,1,10.7181818181818,1,1,-1,5.14833505135864,-1.0,1,4.98321818181818,1
2018-04-14 12:36:57,18.9629,69.6484,0.0,1,5.27851649357095,3.74831726852682,11.030231481497,12.9,1.0,1,5.38722222224987,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.5315036742800405,3.37966410129096,1,10.7181818181818,1,1,-1,4.11424686196624,-1.0,1,4.98321818181818,1
2018-04-14 22:37:25,21.6518,70.3911,1.0,1,5.27851649357095,3.63844247090257,10.657062935463149,12.9,1.0,1,5.395088008818985,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.20998995215311,3.20115114490772,1,10.7181818181818,1,1,-1,3.859566514012305,-1.0,1,4.98321818181818,1
2018-04-15 08:37:52,25.6493,70.93,1.0,1,5.27851649357095,3.4477557338057503,10.01459494885304,12.9,1.0,1,5.28174285514185,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.2409105446792,3.2639786053498696,1,10.7181818181818,1,1,-1,3.905201928668345,-1.0,1,4.98321818181818,1
2018-04-15 18:38:22,28.3828,71.0863,1.0,1,5.27851649357095,3.057744564846595,9.354065437067614,12.9,1.0,1,4.874247156634725,1,-1.0,0.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,3.93086149798122,2.946482715601325,1,10.7181818181818,1,1,-1,3.602452343147485,-1.0,1,4.98321818181818,1
2018-04-16 04:38:51,29.7377,70.0719,1.0,1,5.27851649357095,2.862476392777975,9.484691255305425,12.9,1.0,1,4.8240874408873,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,3.9027599990949353,2.872402022822755,1,10.7181818181818,1,1,-1,3.5460256473108247,-1.0,1,4.98321818181818,1
2018-04-16 14:39:18,31.1047,70.3744,1.0,1,5.27851649357095,3.129235379902415,9.718371437144025,12.9,1.0,1,5.13097219661982,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.146895295534065,3.13079808045581,1,10.7181818181818,1,1,-1,3.7855286348965898,-1.0,1,4.98321818181818,1
2018-04-17 00:39:47,27.2163,71.0478,1.0,1,5.27851649357095,3.38329850869296,9.752241770788174,12.9,1.0,1,5.4329951766523905,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.36311508434267,3.374642780448155,1,10.7181818181818,1,1,-1,4.01650666312103,-1.0,1,4.98321818181818,1
2018-04-17 10:40:13,23.1684,70.5789,1.0,1,5.27851649357095,3.528005399859035,10.13650310142315,12.9,1.0,1,5.7418476125409,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,4.5266858795030895,3.51569160851903,1,10.7181818181818,1,1,-1,4.1706147250179555,-1.0,1,4.98321818181818,1
2018-04-17 20:40:41,19.3452,69.7953,1.0,1,5.27851649357095,3.7550806999379747,10.804465127602,12.9,1.0,1,6.378630820187115,1,-1.0,0.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,4.691571442686525,3.689889013425225,1,10.7181818181818,1,1,-1,4.338027921869404,-1.0,1,4.98321818181818,1
2018-04-18 06:41:06,16.6013,68.8236,1.0,1,5.27851649357095,4.27988479041905,11.63836616611635,12.9,1.0,1,7.28486272178042,1,-1.0,-1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.15339461000176,4.13669714086695,1,10.7181818181818,1,1,-1,4.791323131675445,-1.0,1,4.98321818181818,1
2018-04-18 16:41:35,14.5668,68.2305,1.0,1,5.27851649357095,5.071169991867585,12.67557095947075,12.9,1.0,1,9.01968846274731,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.908584123179979,4.930698886153801,1,10.7181818181818,1,1,-1,5.564517375423195,-1.0,1,4.98321818181818,1
2018-04-19 02:42:04,14.2065,67.2572,1.0,1,5.27851649357095,5.60739265775773,13.6637487336843,12.9,1.0,1,10.4857427435165,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,6.49592320142881,5.576497678182729,1,10.7181818181818,1,1,-1,6.18349576659039,-1.0,1,4.98321818181818,1
2018-04-19 12:42:34,12.2743,65.7041,1.0,1,5.27851649357095,6.1146275191192245,14.106511458674351,12.9,1.0,1,11.4416768187685,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,6.827291453961055,5.925228786159955,1,10.7181818181818,1,1,-1,6.532796899224805,-1.0,1,4.98321818181818,1
2018-04-19 22:42:34,9.9943,64.349,1.0,1,5.27851649357095,6.457576755499255,14.6117495600769,12.9,1.0,1,12.098642028411799,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,7.197557535630365,6.24949309901838,1,10.7181818181818,1,1,-1,6.8922449162219745,-1.0,1,4.98321818181818,1
2018-04-20 08:43:04,10.093,63.4738,1.0,1,5.27851649357095,6.16310697606874,14.59508463083695,12.9,1.0,1,11.48476134505465,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,7.170288160618281,6.16421320282862,1,10.7181818181818,1,1,-1,6.83371971275777,-1.0,1,4.98321818181818,1
2018-04-20 18:43:34,7.157,62.7347,1.0,1,5.27851649357095,6.02278282406713,14.32555773417185,12.9,1.0,1,11.32657013855915,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,6.967316564850705,6.023110737017825,1,10.7181818181818,1,1,-1,6.650267280976205,-1.0,1,4.98321818181818,1
2018-04-21 04:44:03,5.2114,61.8249,1.0,1,5.27851649357095,6.94270467947865,14.7392380286513,12.9,1.0,1,12.27599787456995,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,7.752385307467845,6.9429149600129705,1,10.7181818181818,1,1,-1,7.4793436115313945,-1.0,1,4.98321818181818,1
2018-04-21 14:44:31,5.3106,60.3926,1.0,1,5.27851649357095,7.067765819568891,14.84590583210195,12.9,1.0,1,12.18701999754995,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,8.05834164214885,7.261664282990084,1,10.7181818181818,1,1,-1,7.796651649504195,-1.0,1,4.98321818181818,1
2018-04-22 00:44:58,4.675,61.2233,1.0,1,5.27851649357095,6.262310805950451,14.6829734580362,12.9,1.0,1,11.41788965635855,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,7.35520675354698,6.454172557126345,1,10.7181818181818,1,1,-1,7.06774748821908,-1.0,1,4.98321818181818,1
2018-04-22 10:45:28,6.1529,62.4757,1.0,1,5.27851649357095,6.099838299968155,14.76782310838515,12.9,1.0,1,11.9328806237312,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,7.048353685540485,6.12114126385578,1,10.7181818181818,1,1,-1,6.749155223841715,-1.0,1,4.98321818181818,1
2018-04-22 20:45:57,7.7372,63.1146,1.0,1,5.27851649357095,6.33717594179736,15.17411658842375,12.9,1.0,1,12.6395655320837,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,7.2881370174336855,6.35928152567208,1,10.7181818181818,1,1,-1,6.9920815466044655,-1.0,1,4.98321818181818,1
2018-04-23 06:46:27,10.4067,63.442,1.0,1,5.27851649357095,6.264957528867235,14.990580518771651,12.9,1.0,1,11.9984532808346,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,7.1959817111625,6.264761850956486,1,10.7181818181818,1,1,-1,6.90269630719641,-1.0,1,4.98321818181818,1
2018-04-23 16:46:56,10.5582,64.5871,1.0,1,5.27851649357095,5.849265229828645,13.847626638184,12.9,1.0,1,10.47872375429612,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,6.759440739564591,5.84809606665255,1,10.7181818181818,1,1,-1,6.468479429095655,-1.0,1,4.98321818181818,1
2018-04-24 02:47:24,12.7501,66.1066,1.0,1,5.27851649357095,5.489096671541025,12.73980095446305,12.9,1.0,1,8.782138751205485,1,-1.0,1.0,1.0,12.8422882672947,1.0,10.4546425796424,1,1,1,6.467333285505405,5.487546297435054,1,10.7181818181818,1,1,-1,6.140710535126195,-1.0,1,4.98321818181818,1
2018-04-24 12:47:39,14.3954,67.2891,1.0,1,5.27851649357095,4.951934520750465,11.66784603883465,12.9,1.0,1,7.108776952015615,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,5.9671073247599,4.9401419321593405,1,10.7181818181818,1,1,-1,5.61889482233275,-1.0,1,4.98321818181818,1
2018-04-24 22:48:07,15.0461,68.5625,1.0,1,5.27851649357095,4.40377258388075,10.9043548510305,12.9,1.0,1,6.22538352007648,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.508960834256185,4.506066168327795,1,10.7181818181818,1,1,-1,5.16903331118494,-1.0,1,4.98321818181818,1
2018-04-25 08:48:35,17.9647,69.2261,1.0,1,5.27851649357095,3.90732480024501,10.5758449754912,12.9,1.0,1,5.8695464665012995,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.043055652490005,4.021112413667755,1,10.7181818181818,1,1,-1,4.6964179789167595,-1.0,1,4.98321818181818,1
2018-04-25 18:49:01,20.0953,69.9433,1.0,1,5.27851649357095,3.66748600695048,10.25540426587376,12.9,1.0,1,5.6228732638892005,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.662503271537625,3.6672957470010896,1,10.7181818181818,1,1,-1,4.32627940748819,-1.0,1,4.98321818181818,1
2018-04-26 04:49:30,23.7595,70.7885,1.0,1,5.27851649357095,3.4861116996210653,10.12080249379811,12.9,1.0,1,5.445698053252334,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.469180397312305,3.485923254455155,1,10.7181818181818,1,1,-1,4.14327401402279,-1.0,1,4.98321818181818,1
2018-04-26 14:50:07,27.135,70.99,1.0,1,5.27851649357095,3.2639698871497798,9.900610182654884,12.9,1.0,1,5.17063196130113,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.234775308503325,3.263991555642905,1,10.7181818181818,1,1,-1,3.91719478878578,-1.0,1,4.98321818181818,1
2018-04-27 00:50:41,30.7128,70.5433,1.0,1,5.27851649357095,3.1287520298080898,9.69972180062208,12.9,1.0,1,4.970494220074601,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.1168886163443155,3.129341164853765,1,10.7181818181818,1,1,-1,3.7792104518667102,-1.0,1,4.98321818181818,1
2018-04-27 10:51:10,30.0767,69.748,1.0,1,5.27851649357095,3.2401256666658798,9.824791824754126,12.9,1.0,1,5.06910299100353,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.199098620667885,3.1939282400101003,1,10.7181818181818,1,1,-1,3.84697493055994,-1.0,1,4.98321818181818,1
2018-04-27 20:51:38,29.0063,70.9279,1.0,1,5.27851649357095,3.4309582778678047,9.83881599692781,12.9,1.0,1,5.18159726328782,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.350190182373016,3.3969781312178453,1,10.7181818181818,1,1,-1,4.0204060428458055,-1.0,1,4.98321818181818,1
2018-04-28 06:52:05,24.4251,70.9918,1.0,1,5.27851649357095,3.43380485755215,9.802006078037234,12.9,1.0,1,5.19724331743616,1,-1.0,-1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.513357128330281,3.590080042031045,1,10.7181818181818,1,1,-1,4.195727787946585,-1.0,1,4.98321818181818,1
2018-04-28 16:52:35,21.0536,70.0318,1.0,1,5.27851649357095,3.806647656585405,10.005395315640605,12.9,1.0,1,5.576512661370035,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,4.876628376791166,3.94380523843082,1,10.7181818181818,1,1,-1,4.55225574348133,-1.0,1,4.98321818181818,1
2018-04-29 02:53:03,17.9906,69.2119,1.0,1,5.27851649357095,4.46934311255764,10.51395450566925,12.9,1.0,1,6.3168538427576255,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,5.515823181985975,4.542217607973425,1,10.7181818181818,1,1,-1,5.174766519010705,-1.0,1,4.98321818181818,1
2018-04-29 12:53:29,14.9122,68.5709,1.0,1,5.27851649357095,5.181350435869875,11.1034615384535,12.9,1.0,1,7.195160256401184,1,-1.0,-1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,6.061226588321705,5.09360611159033,1,10.7181818181818,1,1,-1,5.723808978640175,-1.0,1,4.98321818181818,1
2018-04-29 22:53:57,14.2903,67.614,1.0,1,5.27851649357095,5.785191841467065,12.20361047462405,12.9,1.0,1,8.400017457724305,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,6.548406391277364,5.618112265645776,1,10.7181818181818,1,1,-1,6.233669837558725,-1.0,1,4.98321818181818,1
2018-04-30 08:54:24,12.9524,66.2161,1.0,1,5.27851649357095,6.132841248727756,13.1449713095633,12.9,1.0,1,9.322882013801621,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,7.05117206351677,6.13170475840663,1,10.7181818181818,1,1,-1,6.74569503094108,-1.0,1,4.98321818181818,1
2018-04-30 18:54:51,11.24,64.8608,1.0,1,5.27851649357095,6.595023287618355,13.3168273688324,12.9,1.0,1,9.707566575211612,1,-1.0,1.0,1.0,12.8422882672947,1.0,10.4546425796424,1,1,1,7.4374722138503255,6.5943032826714045,1,10.7181818181818,1,1,-1,7.152431870882825,-1.0,1,4.98321818181818,1
2018-05-01 04:55:18,10.4073,63.4431,1.0,1,5.27851649357095,6.685271976921625,13.4983677405373,12.9,1.0,1,10.057400925618746,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,7.57673752904679,6.77899013588591,1,10.7181818181818,1,1,-1,7.30520162013282,-1.0,1,4.98321818181818,1
2018-05-01 14:55:44,7.7372,63.1145,1.0,1,5.27851649357095,6.731786294821,13.621125497171,12.9,1.0,1,10.03318047414912,1,-1.0,1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,7.7949252982789545,6.914466978143805,1,10.7181818181818,1,1,-1,7.498983660648294,-1.0,1,4.98321818181818,1
2018-05-02 00:56:11,5.6183,62.3185,1.0,1,5.27851649357095,7.14347358906648,13.519271357244449,12.9,1.0,1,9.882153460157106,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,8.400165393328834,7.2324350929094745,1,10.7181818181818,1,1,-1,7.8551383519714655,-1.0,1,4.98321818181818,1
2018-05-02 10:56:37,4.8852,60.6628,0.0,1,5.27851649357095,7.315731431744095,13.3849069791594,12.9,1.0,1,9.24831510700403,1,-1.0,1.0,1.0,12.8422882672947,0.0,10.4546425796424,1,1,1,21.924211956521688,7.22158653686345,1,10.7181818181818,1,1,-1,7.803282625315785,-1.0,1,4.98321818181818,1
2018-05-02 20:57:06,5.1631,60.3892,-1.0,1,5.27851649357095,7.131569534553551,12.76824151124995,12.9,1.0,1,8.32989359157475,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,35.0799999999999,6.97098570561855,1,10.7181818181818,1,1,-1,7.502267428323125,-1.0,1,4.98321818181818,1
2018-05-03 06:57:33,5.0842,62.1983,-1.0,1,5.27851649357095,7.34364370297686,12.9261510253048,12.9,1.0,1,8.551424187985026,1,-1.0,-1.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,35.0799999999999,7.078382904692051,1,10.7181818181818,1,1,-1,7.6206430269614,-1.0,1,4.98321818181818,1
2018-05-03 16:58:06,6.9637,62.7278,-1.0,1,5.27851649357095,7.32547244639402,12.8414900414333,12.9,1.0,1,8.547352957728936,1,-1.0,0.0,1.0,12.8422882672947,-1.0,10.4546425796424,1,1,1,35.0799999999999,7.09722964414253,1,10.7181818181818,1,1,-1,7.643691869342344,-1.0,1,4.98321818181818,1
