time,longitude,latitude,pco2_air_temperature_global_range_test,pco2_temperature_frozen_test,pco2_temperature_global_range_test,inlet_temperature_frozen_test,ctd_temperature_global_range_test,pco2_temperature_frozen_test,pco2_air_temperature_global_range_test,water_temperature,ctd_temperature,ctd_temperature_frozen_test,oxygen_temperature_global_range_test,pco2_water_temperature_frozen_test,pco2_water_temperature_global_range_test,air_temperature,pco2_air_temperature,inlet_temperature_global_range_test,pco2_water_temperature,oxygen_temperature,pco2_air_temperature_frozen_test,pco2_temperature,pco2_air_temperature,pco2_water_temperature_frozen_test,pco2_water_temperature,temperature,pco2_air_temperature_frozen_test,inlet_temperature,rtqc_temperature_difference_test,oxygen_temperature_frozen_test,pco2_water_temperature_global_range_test,pco2_temperature_global_range_test,pco2_temperature
2018-06-08 03:38:58,16.0333,68.9723,1,0.0,1,1.0,1,1,1,10.7181818181818,7.752032186948854,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.0286512345679,-1.0,5.27851649357095,13.53389725378775,-1.0,9.087796875004985,4.98321818181818,-1,7.1578869929453255,1,1.0,1,1,7.1552557438643944
2018-06-08 13:39:28,18.9628,69.6482,1,0.0,1,1.0,1,1,1,10.7181818181818,7.1709765008892905,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.452055144467935,-1.0,5.27851649357095,12.9936125395571,-1.0,8.58850468091218,4.98321818181818,-1,6.569727159468435,1,1.0,1,1,6.5978729192505305
2018-06-08 23:39:55,22.311,70.2815,1,0.0,1,1.0,1,1,1,10.7181818181818,6.521632834116096,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.799977403975765,-1.0,5.27851649357095,12.42247072607885,-1.0,7.85830791775801,4.98321818181818,-1,5.919051584204775,1,1.0,1,1,5.79972660670658
2018-06-09 09:40:22,25.9686,70.9809,1,1.0,1,1.0,1,1,1,10.7181818181818,6.3975067008124356,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.677802084069235,-1.0,5.27851649357095,12.3952839815323,-1.0,7.811444720734155,4.98321818181818,-1,5.8019454397739345,1,1.0,1,1,5.802691083880765
2018-06-09 19:40:49,28.9322,70.9416,1,1.0,1,1.0,1,1,1,10.7181818181818,6.62857126705653,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.88688599740091,-1.0,5.27851649357095,12.305406954989099,0.0,8.037984012172535,4.98321818181818,-1,6.069581552956469,1,1.0,1,1,6.07061586858046
2018-06-10 05:41:15,29.7766,70.0202,1,1.0,1,1.0,1,1,1,10.7181818181818,6.639388628064685,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.91346744044514,-1.0,5.27851649357095,12.66506794645695,0.0,8.170821942975167,4.98321818181818,-1,6.06666031994436,1,1.0,1,1,6.0956488322183
2018-06-10 15:41:43,30.769,70.5274,1,1.0,1,1.0,1,1,1,10.7181818181818,6.511934379698675,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.79687248764921,-1.0,5.27851649357095,12.5788937794624,-1.0,8.10946748591774,4.98321818181818,-1,5.921831162355395,1,1.0,1,1,5.992361430863845
2018-06-11 01:42:10,27.0763,70.9889,1,1.0,1,1.0,1,1,1,10.7181818181818,6.822520459120575,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.086148551793375,-1.0,5.27851649357095,12.469162211214599,0.0,8.405715270860316,4.98321818181818,-1,6.267868952437135,1,1.0,1,1,6.308393051956995
2018-06-11 11:42:37,23.1335,70.5689,1,1.0,1,1.0,1,1,1,10.7181818181818,7.145180435994135,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.410730687862181,-1.0,5.27851649357095,13.12156997743265,1.0,9.156614848433865,4.98321818181818,-1,6.590766412003095,1,1.0,1,1,6.4841590349276
2018-06-11 21:43:05,18.9748,69.6491,1,0.0,1,1.0,1,1,1,10.7181818181818,7.653440203584131,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.913881200723905,-1.0,5.27851649357095,13.7189778809697,0.0,9.829961009597225,4.98321818181818,-1,7.111836170722935,1,1.0,1,1,7.183940697552675
2018-06-12 07:43:31,16.179,68.9541,1,-1.0,1,1.0,1,1,1,10.7181818181818,8.455745379072685,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.71034617794486,-1.0,5.27851649357095,14.130209617981649,-1.0,10.14907762215635,4.98321818181818,-1,7.933620065789475,1,1.0,1,1,7.89870635163804
2018-06-12 17:43:58,14.5668,68.2305,1,0.0,1,1.0,1,1,1,10.7181818181818,9.391284757319646,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,9.6281663907285,-1.0,5.27851649357095,14.9759908061454,0.0,11.46513146669205,4.98321818181818,-1,8.901136331619615,1,1.0,1,1,8.799539598069995
2018-06-13 03:44:25,13.8314,67.0471,1,1.0,1,1.0,1,1,1,10.7181818181818,10.616219859570752,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,10.827002234102,-1.0,5.27851649357095,16.11475421203735,1.0,13.04515362349505,4.98321818181818,-1,10.17692742626135,1,1.0,1,1,10.285236939729264
2018-06-13 13:44:53,12.2107,65.4812,1,1.0,1,1.0,1,1,1,10.7181818181818,11.3050399666849,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.5171502373129,-1.0,5.27851649357095,16.61360254706665,1.0,13.5369367279011,4.98321818181818,-1,10.865460701898499,1,1.0,1,1,10.8634147259943
2018-06-13 23:45:20,9.6633,64.1599,1,1.0,1,1.0,1,1,1,10.7181818181818,11.5558314805665,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.78733613306985,-1.0,5.27851649357095,17.15937883155335,1.0,14.0862325470529,4.98321818181818,-1,11.0759952651515,1,1.0,1,1,11.0776088967982
2018-06-14 09:45:49,9.7426,63.6554,1,1.0,1,1.0,1,1,1,10.7181818181818,10.957351456745851,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.22014416181085,-1.0,5.27851649357095,16.99596187779565,1.0,13.61413565563535,4.98321818181818,-1,10.416064497422681,1,1.0,1,1,10.411947548728335
2018-06-14 19:46:20,6.153,62.4757,1,1.0,1,1.0,1,1,1,10.7181818181818,9.842481150421754,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,10.122770149953126,-1.0,5.27851649357095,15.952847322849902,1.0,12.3474548149205,4.98321818181818,-1,9.273919611059046,1,1.0,1,1,9.26747032521272
2018-06-15 05:46:52,4.9834,61.6207,1,1.0,1,1.0,1,1,1,10.7181818181818,10.536130855308805,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,10.773045628036076,-1.0,5.27851649357095,16.210162304350302,1.0,13.10734603242315,4.98321818181818,-1,10.059227012491316,1,1.0,1,1,10.057879831212134
2018-06-15 15:47:19,5.3106,60.3926,1,0.0,1,1.0,1,1,1,10.7181818181818,10.8379958737363,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.030853462093901,-1.0,5.27851649357095,16.68855268279135,0.0,13.71399071363035,4.98321818181818,-1,10.353191740331042,1,1.0,1,1,10.290296414616074
2018-06-16 01:47:47,5.2576,61.8295,1,0.0,1,1.0,1,1,1,10.7181818181818,10.66407627875805,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,10.84332436298345,-1.0,5.27851649357095,16.8152422184207,0.0,13.8869558694781,4.98321818181818,-1,10.15338414932734,1,1.0,1,1,10.266176541676675
2018-06-16 11:48:15,7.1961,62.1023,1,1.0,1,1.0,1,1,1,10.7181818181818,11.161272660623801,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.34205140533955,-1.0,5.27851649357095,17.28105905172555,1.0,14.45640979405555,4.98321818181818,-1,10.67847833434895,1,1.0,1,1,10.84551452233425
2018-06-16 21:48:42,6.8461,62.9366,1,0.0,1,1.0,1,1,1,10.7181818181818,11.22893567337655,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.417198595853751,-1.0,5.27851649357095,18.2485184364618,0.0,15.07047612973015,4.98321818181818,-1,10.7371982138345,1,1.0,1,1,11.26245147067265
2018-06-17 07:49:08,10.4067,63.442,1,-1.0,1,1.0,1,1,1,10.7181818181818,11.2017292815008,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.392168769944849,-1.0,5.27851649357095,18.44975704734005,-1.0,15.5187162558243,4.98321818181818,-1,10.71088441881825,1,1.0,1,1,11.34143245468065
2018-06-17 17:49:36,10.931,64.7272,1,-1.0,1,1.0,1,1,1,10.7181818181818,10.736676905270649,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,10.94799652777775,-1.0,5.27851649357095,17.7591869918733,-1.0,15.1085540069729,4.98321818181818,-1,10.20183941417376,1,1.0,1,1,10.6621738501743
2018-06-18 03:50:04,12.8962,66.2361,1,0.0,1,1.0,1,1,1,10.7181818181818,10.193162950806284,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,10.42553248937675,-1.0,5.27851649357095,17.26219931603875,0.0,14.2301182733266,4.98321818181818,-1,9.61109851342885,1,1.0,1,1,9.943601525618485
2018-06-18 13:50:32,14.4424,67.4256,1,0.0,1,1.0,1,1,1,10.7181818181818,9.552235954311389,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,9.79447260637182,-1.0,5.27851649357095,16.3663832652072,0.0,12.991175601185851,4.98321818181818,-1,8.951222477288265,1,1.0,1,1,8.868986920893065
2018-06-18 23:50:59,14.9865,68.5732,1,0.0,1,1.0,1,1,1,10.7181818181818,9.138460415200559,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,9.376340353875534,-1.0,5.27851649357095,15.9064936744521,0.0,12.57334939451805,4.98321818181818,-1,8.564100482557555,1,1.0,1,1,8.513231360697695
2018-06-19 09:51:26,17.9773,69.2895,1,0.0,1,1.0,1,1,1,10.7181818181818,8.727173469387754,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.970110974059955,-1.0,5.27851649357095,15.845432458694,0.0,12.5160301263447,4.98321818181818,-1,8.157734611646855,1,1.0,1,1,8.51351808067193
2018-06-19 19:51:54,20.7462,70.0386,1,0.0,1,1.0,1,1,1,10.7181818181818,8.044029904306221,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.30109814746657,-1.0,5.27851649357095,16.07184302360435,0.0,13.23575230399845,4.98321818181818,-1,7.434411599803704,1,1.0,1,1,7.788571795510055
2018-06-20 05:52:22,24.2562,70.9394,1,1.0,1,1.0,1,1,1,10.7181818181818,7.909618567096915,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.169430288194055,-1.0,5.27851649357095,15.841784255495,1.0,12.9716325896628,4.98321818181818,-1,7.285941213697565,1,1.0,1,1,7.28529242571857
2018-06-20 15:52:52,27.2053,71.0383,1,0.0,1,1.0,1,1,1,10.7181818181818,7.9740994154788645,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.218377219304825,-1.0,5.27851649357095,15.03427430906165,0.0,11.5351453488325,4.98321818181818,-1,7.380928704051015,1,1.0,1,1,7.260008873440385
2018-06-21 01:53:21,31.1067,70.3762,1,0.0,1,1.0,1,1,1,10.7181818181818,7.954543975279535,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.20217290036795,-1.0,5.27851649357095,14.931428563305548,-1.0,11.272801603896799,4.98321818181818,-1,7.372737466509484,1,1.0,1,1,7.16700851652893
2018-06-21 11:53:29,30.1863,69.9023,1,0.0,1,1.0,1,1,1,10.7181818181818,7.83699096907024,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.091340172819866,-1.0,5.27851649357095,14.8241660698386,-1.0,11.47462968198545,4.98321818181818,-1,7.263479871476925,1,1.0,1,1,7.4256056270768855
2018-06-21 21:54:04,28.4472,71.0725,1,0.0,1,1.0,1,1,1,10.7181818181818,7.630161990510705,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.883015622470455,-1.0,5.27851649357095,14.7643315977647,0.0,11.8140979937223,4.98321818181818,-1,7.05002593367455,1,1.0,1,1,7.297388231010505
2018-06-22 07:54:40,24.112,70.8975,1,1.0,1,1.0,1,1,1,10.7181818181818,7.9672961202407295,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.22229707196692,-1.0,5.27851649357095,16.05633765604435,1.0,14.02818142434235,4.98321818181818,-1,7.36937053188924,1,1.0,1,1,7.369189773784705
2018-06-22 17:55:10,21.0238,70.0361,1,0.0,1,1.0,1,1,1,10.7181818181818,8.512523820653339,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.760494868901786,-1.0,5.27851649357095,18.0263604126367,0.0,16.407161508704498,4.98321818181818,-1,7.94739784547604,1,1.0,1,1,7.17827785621806
2018-06-23 03:55:40,17.4149,69.0926,1,0.0,1,1.0,1,1,1,10.7181818181818,8.92073478356116,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,9.160645855240094,-1.0,5.27851649357095,17.4081481481522,0.0,14.7854180695848,4.98321818181818,-1,8.38743732036453,1,1.0,1,1,7.62573832211363
2018-06-23 13:56:11,15.1935,68.4939,1,0.0,1,1.0,1,1,1,10.7181818181818,9.507265997011455,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,9.73987319442139,-1.0,5.27851649357095,16.1748148148224,0.0,13.1720978596156,4.98321818181818,-1,8.983446384692016,1,1.0,1,1,9.10277764625925
2018-06-23 23:56:49,14.4453,67.4105,1,-1.0,1,1.0,1,1,1,10.7181818181818,10.200456894846734,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,10.4244966212504,-1.0,5.27851649357095,16.6291122449005,-1.0,14.02000632064275,4.98321818181818,-1,9.698114660476875,1,1.0,1,1,9.80885576632227
2018-06-24 09:57:15,12.8013,66.1279,1,-1.0,1,1.0,1,1,1,10.7181818181818,10.62905865722535,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,10.8583176558985,-1.0,5.27851649357095,16.7248911564606,-1.0,14.3666530612239,4.98321818181818,-1,10.110405210171159,1,1.0,1,1,9.9809328843533
2018-06-24 19:57:41,11.114,64.8043,1,0.0,1,1.0,1,1,1,10.7181818181818,10.85486153044285,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.0903899463341,-1.0,5.27851649357095,18.38964695030715,0.0,17.3059919866215,4.98321818181818,-1,10.3175197041482,1,1.0,1,1,10.189812777926448
2018-06-25 05:58:08,10.4072,63.4432,1,1.0,1,1.0,1,1,1,10.7181818181818,10.826999064157249,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.056930955599451,-1.0,5.27851649357095,20.4530831550222,0.0,20.50206225833235,4.98321818181818,-1,10.2884621998742,1,1.0,1,1,10.2235243178234
2018-06-25 15:58:37,7.4443,63.0771,1,1.0,1,1.0,1,1,1,10.7181818181818,11.011957284905652,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.2407844314039,-1.0,5.27851649357095,20.74386931129175,-1.0,20.8036428340713,4.98321818181818,-1,10.46644053969945,1,1.0,1,1,10.481183123797301
2018-06-26 01:59:05,5.4304,62.2917,1,1.0,1,1.0,1,1,1,10.7181818181818,12.00651074807765,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,12.20626597204355,-1.0,5.27851649357095,21.1889811180924,0.0,21.56549356626465,4.98321818181818,-1,11.5109530486236,1,1.0,1,1,11.59064020829015
2018-06-26 11:59:33,5.2792,60.4192,1,1.0,1,1.0,1,1,1,10.7181818181818,12.9889240331018,1.0,0,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,27.43275147928985,-1.0,5.27851649357095,22.25095293933705,0.0,23.01810983126095,4.98321818181818,-1,12.3265378312323,1,0.0,1,1,12.343025828754449
2018-06-26 22:00:00,4.6268,61.1526,1,0.0,1,1.0,1,1,1,10.7181818181818,13.06437566311185,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999999,-1.0,5.27851649357095,22.16330054455565,-1.0,22.4184189004465,4.98321818181818,-1,12.35924269893355,1,-1.0,1,1,12.37440645402825
2018-06-27 08:00:27,6.0654,62.4118,1,0.0,1,1.0,1,1,1,10.7181818181818,12.780275728988,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.97999999999995,-1.0,5.27851649357095,22.0620760434508,0.0,21.8227459976425,4.98321818181818,-1,12.22224976415095,1,-1.0,1,1,12.22369511417185
2018-06-27 18:00:57,6.4152,62.6254,1,1.0,1,1.0,1,1,1,10.7181818181818,12.268285287081351,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.97999999999985,-1.0,5.27851649357095,22.27783024322185,0.0,22.5253505781543,4.98321818181818,-1,11.671186622807,1,-1.0,1,1,11.674021377734249
2018-06-28 04:01:24,9.4429,63.587,1,1.0,1,1.0,1,1,1,10.7181818181818,11.8404342105263,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,21.9981907894713,-1.0,22.488322368427,4.98321818181818,-1,11.230298245614,1,-1.0,1,1,11.2306839108053
2018-06-28 14:01:53,9.7807,63.9608,1,0.0,1,1.0,1,1,1,10.7181818181818,11.8404342105263,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,21.9981907894713,-1.0,22.488322368427,4.98321818181818,-1,11.230298245614,1,-1.0,1,1,11.2306839108053
2018-06-29 00:02:30,12.2552,65.6471,1,-1.0,1,1.0,1,1,1,10.7181818181818,11.8404342105263,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,21.9981907894713,-1.0,22.488322368427,4.98321818181818,-1,11.230298245614,1,-1.0,1,1,11.2306839108053
2018-06-29 10:03:03,14.1894,67.222,1,-1.0,1,1.0,1,1,1,10.7181818181818,11.8404342105263,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,21.9981907894713,-1.0,22.488322368427,4.98321818181818,-1,11.230298245614,1,-1.0,1,1,11.2306839108053
2018-06-29 20:03:33,14.567,68.2305,1,-1.0,1,1.0,1,1,1,10.7181818181818,11.8404342105263,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,21.9981907894713,-1.0,22.488322368427,4.98321818181818,-1,11.230298245614,1,-1.0,1,1,11.2306839108053
2018-06-30 06:04:01,16.6681,68.83,1,0.0,1,1.0,1,1,1,10.7181818181818,11.8404342105263,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,21.9981907894713,-1.0,22.488322368427,4.98321818181818,-1,11.230298245614,1,-1.0,1,1,11.2306839108053
2018-06-30 16:04:30,18.9601,69.6464,1,1.0,1,1.0,1,1,1,10.7181818181818,11.8404342105263,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,21.9981907894713,-1.0,22.488322368427,4.98321818181818,-1,11.230298245614,1,-1.0,1,1,11.2306839108053
2018-07-01 02:04:58,23.047,70.5401,1,1.0,1,1.0,1,1,1,10.7181818181818,11.8404342105263,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,21.9981907894713,-1.0,22.488322368427,4.98321818181818,-1,11.230298245614,1,-1.0,1,1,11.2306839108053
2018-07-01 12:05:27,25.9687,70.9809,1,1.0,1,1.0,1,1,1,10.7181818181818,11.8404342105263,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,21.9981907894713,-1.0,22.488322368427,4.98321818181818,-1,11.230298245614,1,-1.0,1,1,11.2306839108053
2018-07-01 22:05:54,29.7986,70.6532,1,0.0,1,1.0,1,1,1,10.7181818181818,11.8404342105263,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,21.9981907894713,-1.0,22.488322368427,4.98321818181818,-1,11.230298245614,1,-1.0,1,1,11.2306839108053
2018-07-02 08:06:22,30.0722,69.729,1,-1.0,1,1.0,1,1,1,10.7181818181818,10.327434086395225,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.97999999999985,-1.0,5.27851649357095,20.61388236215175,-1.0,20.1860534147958,4.98321818181818,-1,9.688293327658755,1,-1.0,1,1,9.704174875265174
2018-07-02 18:06:52,29.7271,70.6301,1,0.0,1,1.0,1,1,1,10.7181818181818,8.45362823654333,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.97999999999985,-1.0,5.27851649357095,16.78866934588695,0.0,14.345377473634649,4.98321818181818,-1,7.815226455934005,1,-1.0,1,1,7.853475148596299
2018-07-03 04:07:21,25.8873,70.952,1,1.0,1,1.0,1,1,1,10.7181818181818,8.47308992207792,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,14.734355351448851,1.0,11.24831757538415,4.98321818181818,-1,7.897560917748915,1,-1.0,1,1,7.870250283285046
2018-07-03 14:07:48,22.3492,70.2376,1,0.0,1,1.0,1,1,1,10.7181818181818,9.191376427860696,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,15.120945945956,0.0,11.6896646646636,4.98321818181818,-1,8.65618637810945,1,-1.0,1,1,8.21121610910254
2018-07-04 00:08:16,18.7976,69.5669,1,0.0,1,1.0,1,1,1,10.7181818181818,9.98034506997588,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,16.1615039558843,-1.0,13.00052677678455,4.98321818181818,-1,9.469913093879045,1,-1.0,1,1,9.29967436331542
2018-07-04 10:08:40,15.4232,68.7367,1,0.0,1,1.0,1,1,1,10.7181818181818,10.77054433111435,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.97999999999975,-1.0,5.27851649357095,16.817329833485502,-1.0,13.7870220306583,4.98321818181818,-1,10.262453521394061,1,-1.0,1,1,10.266217596110849
2018-07-04 20:09:08,13.8405,68.121,1,0.0,1,1.0,1,1,1,10.7181818181818,11.40294157678795,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999997,-1.0,5.27851649357095,16.8506594116393,0.0,13.9372310515519,4.98321818181818,-1,10.9182580399479,1,-1.0,1,1,10.6975245216715
2018-07-05 06:09:33,13.2654,66.7745,1,1.0,1,1.0,1,1,1,10.7181818181818,12.28939469854765,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.97999999999975,-1.0,5.27851649357095,18.0639907243633,1.0,15.3377888293506,4.98321818181818,-1,11.82410356093245,1,-1.0,1,1,11.824610783521901
2018-07-05 16:10:04,11.9823,65.2982,1,1.0,1,1.0,1,1,1,10.7181818181818,12.833909028389701,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,19.60466899502905,1.0,17.680724487860452,4.98321818181818,-1,12.371784775644851,1,-1.0,1,1,12.41379888293865
2018-07-06 02:10:40,9.6125,63.6401,1,1.0,1,1.0,1,1,1,10.7181818181818,12.72495691869555,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,21.235569953756247,0.0,20.666010704523302,4.98321818181818,-1,12.2262979953094,1,-1.0,1,1,12.268883433251201
2018-07-06 12:11:08,8.5373,63.4067,1,1.0,1,1.0,1,1,1,10.7181818181818,12.625413659398049,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,22.065804009355197,-1.0,22.1828053834824,4.98321818181818,-1,12.08736529306845,1,-1.0,1,1,12.09912856370685
2018-07-06 22:11:37,6.1529,62.4758,1,0.0,1,1.0,1,1,1,10.7181818181818,12.86294052994295,1.0,-1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,41.9799999999998,-1.0,5.27851649357095,22.1737842509582,-1.0,22.29849743918065,4.98321818181818,-1,12.39243141726385,1,-1.0,1,1,12.4007786800986
2018-07-07 08:12:08,4.6967,61.2173,1,0.0,1,1.0,1,1,1,10.7181818181818,13.43612490494295,1.0,0,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,30.43889830508465,0.0,5.27851649357095,20.4712938495111,0.0,18.5502619414459,4.98321818181818,-1,12.984150969904,1,0.0,1,1,12.9814102921585
2018-07-07 18:12:38,5.3081,60.3931,1,1.0,1,1.0,1,1,1,10.7181818181818,13.5385952164009,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,16.2073834987066,0.0,5.27851649357095,18.10336410296415,1.0,14.5545912875349,4.98321818181818,-1,13.1000975560789,1,1.0,1,1,13.10168618647975
2018-07-08 04:13:05,5.1649,62.2261,1,1.0,1,1.0,1,1,1,10.7181818181818,13.92224202491155,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,14.0902724276644,-1.0,5.27851649357095,18.1199149504181,1.0,14.844155748410149,4.98321818181818,-1,13.520878100615501,1,1.0,1,1,13.5224200818567
2018-07-08 14:13:33,6.8654,62.4388,1,1.0,1,1.0,1,1,1,10.7181818181818,13.64321849893835,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,13.8199746067513,-1.0,5.27851649357095,18.25190148699005,0.0,14.8040817250656,4.98321818181818,-1,13.2076169627768,1,1.0,1,1,13.4376398186022
2018-07-09 00:14:02,7.685,63.1123,1,1.0,1,1.0,1,1,1,10.7181818181818,13.290358722128001,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,13.46690495195945,-1.0,5.27851649357095,18.234118453962452,-1.0,14.53877436451255,4.98321818181818,-1,12.8595039852797,1,1.0,1,1,13.07306744531745
2018-07-09 10:14:30,10.335,63.4541,1,1.0,1,1.0,1,1,1,10.7181818181818,13.649775254840801,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,13.8244820420606,-1.0,5.27851649357095,18.3632930462321,0.0,14.72019574510285,4.98321818181818,-1,13.2196011116536,1,1.0,1,1,13.20732008843885
2018-07-09 20:14:58,11.5505,64.9632,1,0.0,1,1.0,1,1,1,10.7181818181818,13.118585892632,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,13.307639462809899,-1.0,5.27851649357095,17.6915844125952,0.0,14.18269033969305,4.98321818181818,-1,12.6491240107158,1,1.0,1,1,12.6382053067247
2018-07-10 06:15:24,13.1594,66.6907,1,0.0,1,1.0,1,1,1,10.7181818181818,12.4807324521002,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,12.6810054347826,-1.0,5.27851649357095,17.2744429597737,-1.0,13.6103102011446,4.98321818181818,-1,11.99408147568165,1,1.0,1,1,12.03544218372935
2018-07-10 16:15:51,13.9461,67.9833,1,0.0,1,1.0,1,1,1,10.7181818181818,11.712188151880952,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.935302941521151,-1.0,5.27851649357095,17.2892025862131,-1.0,13.4123204023033,4.98321818181818,-1,11.199834876362349,1,1.0,1,1,11.8459147341884
